Anno Accertamento;Mese Accertamento;Giorno Accertamento;Tipologia Verbale;Tipo Sanzione;Via 1;Numero Civico;Via 2;Descrizione Sanzione;Descrizione Paragrafo;Descrizione Capitolo;Descrizione Prontuario;Numero Verbali
2017;07;06;POLIZIA MUNICIPALE;Amministrativa;Via Lanzo;24;(Altri);ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;1
2017;07;06;POLIZIA MUNICIPALE;Amministrativa;Via Quittengo;37;(Altri);ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO;1
2017;07;06;POLIZIA MUNICIPALE;Tributaria;Corso Re Umberto;133;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;06;POLIZIA MUNICIPALE;Tributaria;Via Pietro Micca;22;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ART. 688 C. P. MANIFESTA UBRIACHEZZA ART. DEPENALIZZATO CODICE PENALE;MANIFESTA UBRIACHEZZA ART. DEPENALIZZATO;COMPORTAMENTO IN LUOGO PUBBLICO;CODICE PENALE;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;9;(Altri);ART. 6 C. 5 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;9;(Altri);ARTT. 17 ? 29 C. 1 ESERCIZI PUBBLICI D. P. R. 327/80;ESERCIZI PUBBLICI O COMMERCIALI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;9;(Altri);ARTT. 21 C. 2 C. 4 IN REL ART. 180 TULPS ? R.D. 635/40 SANZIONI ATTIVITA' PRODUTTIVE ? L.R. 38/2006;SANZIONI;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;9;(Altri);ARTT. 6 C. 2?QUATER STRUMENTO RILEVAMENTO TASSO ALCOLEMICO ATTIVITA' PRODUTTIVE ? D.L. 117/07;STRUMENTO RILEVAMENTO TASSO ALCOLEMICO;SICUREZZA DELLA CIRCOLAZIONE STRADALE;ATTIVITA' PRODUTTIVE ? D.L. 117/07;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via Fr. Saverio Nitti;24;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via Onorato Vigliani;196;(Altri);ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via Onorato Vigliani;196;(Altri);ARTT. 9 C. 10?24 C. 1?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via P.F. Guala;114;(Altri);ART. 12 C. 1 MANUTENZIONE FACCIATE EDIFICI REGOLAMENTO POLIZIA URBANA;MANUTENZIONE FACCIATE EDIFICI;DISP. PART. PER SALVAGUARDIA AMBIENTE;REGOLAMENTO POLIZIA URBANA;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;23;(Altri);ART. 6 BIS OTTEMPERANZA REGOLAMENTO POLIZIA URBANA;OTTEMPERANZA;DISPOSIZIONI GENERALI;REGOLAMENTO POLIZIA URBANA;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;31;(Altri);ART. 6 BIS OTTEMPERANZA REGOLAMENTO POLIZIA URBANA;OTTEMPERANZA;DISPOSIZIONI GENERALI;REGOLAMENTO POLIZIA URBANA;1
2017;07;07;POLIZIA MUNICIPALE;Amministrativa;Via Tonale;6;(Altri);ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ARTT. 28 C. 15/16?29/2 LIMITI DI PERMANENZA ATTIVITA' PRODUTTIVE?D.L.vo 114/98;LIMITI DI PERMANENZA;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;119;(Altri);ART. 13 C. 1 TENDE SU FACCIATE DI EDIFICI REGOLAMENTO POLIZIA URBANA;TENDE SU FACCIATE DI EDIFICI;DISP. PART. PER SALVAGUARDIA AMBIENTE;REGOLAMENTO POLIZIA URBANA;2
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;371;(Altri);ART. 7 C. 1 LETT. R COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Parco M. Carrara;0;(Altri);ART. 7 C. 1 LETT. R COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Via Borgaro;0;(Altri);ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Via Roma;53;(Altri);ART. 44 C. 1 LETT. B DIFFUSIONE MUSICA O ALTRI SUONI REGOLAMENTO POLIZIA URBANA;DIFFUSIONE MUSICA O ALTRI SUONI;TUTELA TRANQUILLITA' PUBBLICA;REGOLAMENTO POLIZIA URBANA;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;23;(Altri);ART. 6 C. 3 PUNTO 2 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;23;(Altri);ART. 6 C. 4 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;23;(Altri);ART. 6 C. 5 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;23;(Altri);ARTT. 16 C. 1?18 C. 3 VENDITA DI PRODOTTI SFUSI ETICHETTATURA?D.L.vo109/92;VENDITA DI PRODOTTI SFUSI;ETICHETTATURA PRODOTTI ALIMENTARI;ETICHETTATURA?D.L.vo109/92;1
2017;07;08;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;23;(Altri);ARTT. 26 C. 5/1 ? 22 C. 2, 3 E 6 SUB?INGRESSO COMMERCIO ? ACCERT. VIOLAZ. D.L.vo 31/3/98 N. 114;SUB?INGRESSO;ESERC. VEND. DETTAGLIO IN SEDE FISSA;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;07;08;POLIZIA MUNICIPALE;Tributaria;Via V. Bellini;0;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;08;QUESTURA;Amministrativa;Corso Mortara;45;(Altri);ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;07;08;QUESTURA;Amministrativa;Corso Umbria;0;(Altri);ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;3
2017;07;08;QUESTURA;Amministrativa;Corso Umbria;0;(Altri);ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;2
2017;07;08;QUESTURA;Amministrativa;Via Livorno;0;Corso Mortara;ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;2
2017;07;09;POLIZIA MUNICIPALE;Amministrativa;Corso Cairoli;6;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;2
2017;07;09;POLIZIA MUNICIPALE;Amministrativa;Via G. Carcano;0;Via A. Ravina;ART. 6 C. 1?12 C. 1 ATTIVITA' NON PROFESSIONALI REG. MUNICIPALE 378/17;ATTIVITA' NON PROFESSIONALI;DISPOSIZIONI GENERALI;REG. MUNICIPALE 378/17;1
2017;07;09;QUESTURA;Amministrativa;Corso Mortara;16;(Altri);ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;07;09;QUESTURA;Amministrativa;Corso Umbria;0;(Altri);ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;2
2017;07;09;QUESTURA;Amministrativa;Piazzale F.Lli Ceirano;0;(Altri);ART. 21 PUNTO 2 ACCESSO GIARDINI, PARCHI ED AREE PUBBL. REGOLAMENTO TUTELA E BENESSERE ANIMALI;ACCESSO GIARDINI, PARCHI ED AREE PUBBL.;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
2017;07;09;QUESTURA;Amministrativa;Piazzale F.Lli Ceirano;0;(Altri);ART. 28 PUNTO 2 DOCUMENTI DA PORTARE AL SEGUITO REGOLAMENTO TUTELA E BENESSERE ANIMALI;DOCUMENTI DA PORTARE AL SEGUITO;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
2017;07;09;QUESTURA;Amministrativa;Via Borgaro;0;(Altri);ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;3
2017;07;10;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;0;Corso Vittorio Emanuele Ii;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;07;10;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;91;(Altri);ARTT. 61 C. 1?68 IN REL ART. 11 ? L.R. 19/99 DISCIPLINA DEL CANTIERE REGOLAMENTO EDILIZIO;DISCIPLINA DEL CANTIERE;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO;1
2017;07;10;POLIZIA MUNICIPALE;Amministrativa;Via A. Roccati;29;(Altri);ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;1
2017;07;10;POLIZIA MUNICIPALE;Amministrativa;Via C.F. Ormea;38;(Altri);ART. 210 IMMONDIZIE REGOLAMENTO D'IGIENE;IMMONDIZIE;CASI SPECIALI;REGOLAMENTO D'IGIENE;1
2017;07;10;POLIZIA MUNICIPALE;Amministrativa;Via F. Baracca;44;(Altri);ART. 46 C. 1 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;07;10;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;220;(Altri);ART. 21 C. 2 C. 4 AUTORIZZAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;AUTORIZZAZIONE;FUNZIONI AUTORIZZ. COMUNALI;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;1
2017;07;10;POLIZIA MUNICIPALE;Amministrativa;Via Saorgio;0;(Altri);ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;1
2017;07;10;POLIZIA MUNICIPALE;Amministrativa;Via Tunisi;0;Via Taggia;ART. 13 C. 2 IN REL ART. 5 C. 1 OMESSA CONSEGNA VEICOLO A CENTRI ABILIT. TUTELA AMBIENTE?D.L.VO 209/03;OMESSA CONSEGNA VEICOLO A CENTRI ABILIT.;VEICOLI A MOTORE E RIMORCHI;TUTELA AMBIENTE?D.L.VO 209/03;1
2017;07;10;POLIZIA MUNICIPALE;Tributaria;Via Po;18;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;10;QUESTURA;Amministrativa;Corso Mortara;0;Via Livorno;ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;07;10;QUESTURA;Amministrativa;Corso Umbria;0;(Altri);ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;2
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Corso Brescia;48;(Altri);ART. 6 C. 5 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;2
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Corso Cirie';0;Via Rovigo;ART. 8 C. 1 LETT. C ALTRE ATTIVITA' VIETATE REGOLAMENTO POLIZIA URBANA;ALTRE ATTIVITA' VIETATE;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;0;Via P.C. Boggio;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;Corso A. Tassoni;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;173;(Altri);ART. 46 C. 3 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Giardino G.B. Bottero;0;(Altri);ART. 14 UNICO OCCUPAZIONE ABUSIVA REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;OCCUPAZIONE ABUSIVA;OCCUPAZIONE NO SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Piazza C. Di Robilant;8;(Altri);ART. 40 C. 2 SPECIE COLUMBA LIVIA DOMESTICA REGOLAMENTO TUTELA E BENESSERE ANIMALI;SPECIE COLUMBA LIVIA DOMESTICA;ALTRE SPECIE ANIMALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Piazza G. Chironi;8;(Altri);ART. 6 BIS OTTEMPERANZA REGOLAMENTO POLIZIA URBANA;OTTEMPERANZA;DISPOSIZIONI GENERALI;REGOLAMENTO POLIZIA URBANA;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Piazza Rivoli;7;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Strada Di Altessano;113;(Altri);ARTT. 7 C. 2 ? 5 C. 1 LETT. A L. 584/75 DIVIETO DI FUMARE IN DETERMINATI LOCALI TUTELA AMBIENTE;DIVIETO DI FUMARE IN DETERMINATI LOCALI;SALUTE PUBBLICA;TUTELA AMBIENTE;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Assietta;15;(Altri);ART. 5 C. 8 RILASCIO?RINNOVO CONC. E AUTOR. REGOLAMENTO C.O.S.A.P.;RILASCIO?RINNOVO CONC. E AUTOR.;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Benevento;20;(Altri);ART. 13 C. 1 TENDE SU FACCIATE DI EDIFICI REGOLAMENTO POLIZIA URBANA;TENDE SU FACCIATE DI EDIFICI;DISP. PART. PER SALVAGUARDIA AMBIENTE;REGOLAMENTO POLIZIA URBANA;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Breglio;70;(Altri);ART. 3 C. 2?TER?11 C. 4 ESERCITA ATTIV. DI ESTET SENZA REQUISITI REG. 324/07 DISCP. ACCONC.ED ESTETICA;ESERCITA ATTIV. DI ESTET SENZA REQUISITI;DISCIPLINA DELLE ATTIV. ACCON E ESTET.;REG. 324/07 DISCP. ACCONC.ED ESTETICA;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Breglio;70;(Altri);ARTT. 2 C. 2?5 AUTORIZZAZIONE ATTIVITA' PRODUTTIVE ? L. 174/05;AUTORIZZAZIONE;ATTIVITA' DI ACCONCIATORE;ATTIVITA' PRODUTTIVE ? L. 174/05;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via C. Pavese;0;Via Palmiro Togliatti;ART. 29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Caraglio;67;(Altri);ART. 30 C. 4 NETTEZZA DEL SUOLO REGOLAMENTO GESTIONE RIFIUTI URBANI;NETTEZZA DEL SUOLO;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Duchessa Jolanda;0;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Duchessa Jolanda;18;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;2
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Duchessa Jolanda;20;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;2
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via G. Giolitti;53;(Altri);ART. 252 BIS C. 1 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via G. Giolitti;53;(Altri);ART. 252 C. 2 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via G. Lulli;49;(Altri);ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via G. Reiss Romoli;4;(Altri);ART. 241 LOCALI ? ATTREZZATURE REGOLAMENTO D'IGIENE;LOCALI ? ATTREZZATURE;AUTORIZZAZIONI A.S.L.;REGOLAMENTO D'IGIENE;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Madama Cristina;67;(Altri);ART. 86 C. 3 APPARECCHI PER IL GIOCO LECITO ATTIVITA' PRODUTTIVE?T.U.L.P.S.;APPARECCHI PER IL GIOCO LECITO;AUTORIZZAZIONI;ATTIVITA' PRODUTTIVE?T.U.L.P.S.;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Malta;34;(Altri);ART. 252 C. 2 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Marco Polo;3;(Altri);ARTT. 11 C. 6?49 OCCUPAZIONE POSTEGGIO REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;OCCUPAZIONE POSTEGGIO;REGOLAMENTAZIONE POSTEGGI;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via Palmieri;36;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;4
2017;07;11;POLIZIA MUNICIPALE;Amministrativa;Via S.Donato;20;(Altri);ART. 46 C. 3 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;07;11;POLIZIA MUNICIPALE;Tributaria;Piazza G. Chironi;8;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;11;POLIZIA MUNICIPALE;Tributaria;Via Amedeo Avogadro;6;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;07;12;GUARDIA DI FINANZA;Amministrativa;Corso Casale;290;(Altri);ARTT. 15/5?17 IN REL ART. 22/3D.L.vo 114/98 VISIBILITA' DEI PREZZI ATTIVITA' PRODUTTIVE?D.L.VO 206/05;VISIBILITA' DEI PREZZI;IMPIANTI CARBURANTE;ATTIVITA' PRODUTTIVE?D.L.VO 206/05;1
2017;07;12;GUARDIA DI FINANZA;Amministrativa;Corso Casale;306;(Altri);ARTT. 15/5?17 IN REL ART. 22/3D.L.vo 114/98 VISIBILITA' DEI PREZZI ATTIVITA' PRODUTTIVE?D.L.VO 206/05;VISIBILITA' DEI PREZZI;IMPIANTI CARBURANTE;ATTIVITA' PRODUTTIVE?D.L.VO 206/05;1
2017;07;12;GUARDIA DI FINANZA;Amministrativa;Corso Casale;412;(Altri);ARTT. 15/5?17 IN REL ART. 22/3D.L.vo 114/98 VISIBILITA' DEI PREZZI ATTIVITA' PRODUTTIVE?D.L.VO 206/05;VISIBILITA' DEI PREZZI;IMPIANTI CARBURANTE;ATTIVITA' PRODUTTIVE?D.L.VO 206/05;1
